yyyymmdd,open,high,low,close,return
19740220,92.12000,93.92000,91.34000,93.44000,0.01433
19740221,93.44000,95.19000,93.20000,94.71000,0.01359
19740222,94.71000,96.19000,94.08000,95.39000,0.00718
19740225,95.39000,95.96000,94.24000,95.03000,-0.00377
19740226,95.03000,96.38000,94.20000,96.00000,0.01021
19740227,96.00000,97.43000,95.49000,96.40000,0.00417
19740228,96.40000,96.98000,95.20000,96.22000,-0.00187
19740301,96.22000,96.40000,94.81000,95.53000,-0.00717
19740304,95.53000,95.95000,94.19000,95.53000,0.00000
19740305,95.98000,98.17000,95.98000,97.32000,0.01874
19740306,97.32000,98.57000,96.54000,97.98000,0.00678
19740307,97.98000,98.20000,96.37000,96.94000,-0.01061
19740308,96.94000,98.28000,95.77000,97.78000,0.00867
19740311,97.78000,99.40000,96.38000,98.88000,0.01125
19740312,98.88000,100.02000,97.97000,99.15000,0.00273
19740313,99.15000,100.73000,98.72000,99.74000,0.00595
19740314,99.74000,101.05000,98.80000,99.65000,-0.00090
19740315,99.65000,99.99000,98.22000,99.28000,-0.00371
19740318,99.28000,99.71000,97.62000,98.05000,-0.01239
19740319,98.05000,98.20000,96.63000,97.23000,-0.00836
19740320,97.23000,98.22000,96.67000,97.57000,0.00350
19740321,97.57000,98.59000,96.82000,97.34000,-0.00236
19740322,97.34000,98.04000,96.35000,97.27000,-0.00072
19740325,97.27000,98.02000,95.69000,97.64000,0.00380
19740326,97.64000,98.66000,97.11000,97.95000,0.00317
19740327,97.95000,98.26000,96.32000,96.59000,-0.01388
19740328,96.20000,96.20000,94.36000,94.82000,-0.01832
19740329,94.82000,95.12000,93.44000,93.98000,-0.00886
19740401,93.98000,94.68000,92.82000,93.25000,-0.00777
19740402,93.25000,94.15000,92.59000,93.35000,0.00107
19740403,93.35000,94.70000,92.94000,94.33000,0.01050
19740404,94.33000,95.14000,93.55000,94.33000,0.00000
19740405,94.24000,94.24000,92.55000,93.01000,-0.01399
19740408,93.00000,93.00000,91.50000,92.03000,-0.01054
19740409,92.03000,93.28000,91.61000,92.61000,0.00630
19740410,92.61000,93.52000,91.89000,92.40000,-0.00227
19740411,92.40000,92.92000,91.55000,92.12000,-0.00303
19740415,92.12000,92.94000,91.49000,92.05000,-0.00076
19740416,92.05000,94.06000,92.05000,93.66000,0.01749
19740417,93.66000,95.04000,93.12000,94.36000,0.00747
19740418,94.36000,95.42000,93.75000,94.78000,0.00445
19740419,94.77000,94.77000,93.20000,93.75000,-0.01087
19740422,93.75000,94.12000,92.71000,93.38000,-0.00395
19740423,93.38000,93.51000,91.53000,91.81000,-0.01681
19740424,91.81000,91.82000,89.91000,90.30000,-0.01645
19740425,90.30000,90.53000,88.62000,89.57000,-0.00808
19740426,89.57000,91.10000,89.06000,90.18000,0.00681
19740429,90.18000,90.78000,89.02000,90.00000,-0.00200
19740430,90.00000,91.09000,89.38000,90.31000,0.00344
19740501,90.31000,93.03000,89.82000,92.22000,0.02115
19740502,92.22000,93.59000,91.46000,92.09000,-0.00141
19740503,92.09000,92.27000,90.59000,91.29000,-0.00869
19740506,91.29000,91.60000,90.13000,91.12000,-0.00186
19740507,91.12000,92.36000,90.69000,91.46000,0.00373
19740508,91.46000,92.34000,90.71000,91.64000,0.00197
19740509,91.64000,93.49000,91.27000,92.96000,0.01440
19740510,92.96000,93.57000,91.03000,91.47000,-0.01603
19740513,91.47000,91.72000,89.91000,90.66000,-0.00886
19740514,90.66000,91.68000,90.05000,90.69000,0.00033
19740515,90.69000,91.22000,89.65000,90.45000,-0.00265
19740516,90.45000,91.31000,89.36000,89.72000,-0.00807
19740517,89.53000,89.53000,87.67000,88.21000,-0.01683
19740520,88.21000,89.09000,87.19000,87.86000,-0.00397
19740521,87.86000,88.98000,87.19000,87.91000,0.00057
19740522,87.91000,88.79000,86.72000,87.09000,-0.00933
19740523,87.09000,87.98000,86.12000,87.29000,0.00230
19740524,87.29000,89.27000,87.20000,88.58000,0.01478
19740528,88.58000,89.37000,87.69000,88.37000,-0.00237
19740529,88.37000,88.84000,86.52000,86.89000,-0.01675
19740530,86.89000,88.09000,85.87000,87.43000,0.00621
19740531,87.43000,88.02000,86.19000,87.28000,-0.00172
19740603,87.28000,89.40000,86.78000,89.10000,0.02085
19740604,89.10000,91.13000,89.09000,90.14000,0.01167
19740605,90.14000,91.42000,89.04000,90.31000,0.00189
19740606,90.31000,92.31000,89.71000,91.96000,0.01827
19740607,91.96000,93.76000,91.74000,92.55000,0.00642
19740610,92.55000,93.64000,91.53000,93.10000,0.00594
19740611,93.10000,93.57000,91.76000,92.28000,-0.00881
19740612,92.28000,92.61000,90.89000,92.06000,-0.00238
19740613,92.06000,93.33000,91.48000,92.34000,0.00304
19740614,92.23000,92.23000,90.73000,91.30000,-0.01126
19740617,91.30000,91.34000,89.63000,90.04000,-0.01380
19740618,90.04000,90.53000,88.92000,89.45000,-0.00655
19740619,89.45000,89.80000,88.39000,88.84000,-0.00682
19740620,88.84000,89.35000,87.80000,88.21000,-0.00709
19740621,88.21000,88.31000,86.77000,87.46000,-0.00850
19740624,87.46000,88.38000,86.70000,87.69000,0.00263
19740625,87.69000,89.48000,87.67000,88.98000,0.01471
19740626,88.98000,89.12000,87.30000,87.61000,-0.01540
19740627,87.61000,87.61000,85.88000,86.31000,-0.01484
19740628,86.31000,86.78000,85.13000,86.00000,-0.00359
19740701,86.00000,86.89000,85.32000,86.02000,0.00023
19740702,86.02000,86.26000,83.98000,84.30000,-0.02000
19740703,84.30000,85.15000,83.46000,84.25000,-0.00059
19740705,84.25000,84.45000,83.17000,83.66000,-0.00700
19740708,83.13000,83.13000,80.48000,81.09000,-0.03072
19740709,81.09000,82.50000,80.35000,81.48000,0.00481
19740710,81.48000,82.22000,79.74000,79.99000,-0.01829
19740711,79.99000,81.08000,79.08000,79.89000,-0.00125
19740712,80.97000,83.65000,80.97000,83.15000,0.04081
19740715,83.15000,84.89000,82.65000,83.78000,0.00758
19740716,83.78000,83.85000,82.14000,82.81000,-0.01158
19740717,82.81000,84.13000,81.70000,83.70000,0.01075
19740718,83.70000,85.39000,83.13000,83.78000,0.00096
19740719,83.78000,84.67000,82.87000,83.54000,-0.00286
19740722,83.54000,84.44000,82.59000,83.81000,0.00323
19740723,83.81000,85.63000,83.67000,84.65000,0.01002
19740724,84.65000,85.64000,83.61000,84.99000,0.00402
19740725,84.99000,85.67000,83.13000,83.98000,-0.01188
19740726,83.98000,84.17000,82.00000,82.40000,-0.01881
19740729,82.02000,82.02000,80.22000,80.94000,-0.01772
19740730,80.94000,81.52000,79.58000,80.50000,-0.00544
19740731,80.50000,80.82000,78.96000,79.31000,-0.01478
19740801,79.31000,80.02000,77.97000,78.75000,-0.00706
19740802,78.75000,79.39000,77.84000,78.59000,-0.00203
19740805,78.59000,80.31000,78.03000,79.29000,0.00891
19740806,79.78000,82.65000,79.78000,80.52000,0.01551
19740807,80.52000,82.93000,80.13000,82.65000,0.02645
19740808,82.65000,83.53000,80.86000,81.57000,-0.01307
19740809,81.57000,81.88000,80.11000,80.86000,-0.00870
19740812,80.86000,81.26000,79.30000,79.75000,-0.01373
19740813,79.75000,79.95000,77.83000,78.49000,-0.01580
19740814,76.73000,76.73000,76.73000,76.73000,-0.02242
19740815,76.73000,77.52000,75.19000,76.30000,-0.00560
19740816,76.30000,77.02000,75.29000,75.67000,-0.00826
19740819,75.65000,75.65000,73.78000,74.57000,-0.01454
19740820,74.57000,76.11000,73.82000,74.95000,0.00510
19740821,74.95000,75.50000,73.16000,73.51000,-0.01921
19740822,73.51000,74.05000,71.61000,72.80000,-0.00966
19740823,72.80000,73.71000,70.75000,71.55000,-0.01717
19740826,71.55000,73.17000,70.42000,72.16000,0.00853
19740827,72.16000,72.50000,70.50000,70.94000,-0.01691
19740828,70.94000,72.17000,70.13000,70.76000,-0.00254
19740829,70.76000,71.22000,69.37000,69.99000,-0.01088
19740830,70.22000,72.68000,70.22000,72.15000,0.03086
19740903,72.15000,73.01000,70.28000,70.52000,-0.02259
19740904,69.85000,69.85000,67.64000,68.69000,-0.02595
19740905,68.69000,71.30000,68.65000,70.87000,0.03174
19740906,70.87000,72.42000,70.08000,71.42000,0.00776
19740909,71.35000,71.35000,69.38000,69.72000,-0.02380
19740910,69.72000,70.47000,68.55000,69.24000,-0.00688
19740911,69.24000,70.00000,68.22000,68.55000,-0.00997
19740912,68.54000,68.54000,66.22000,66.71000,-0.02684
19740913,66.71000,66.91000,64.74000,65.20000,-0.02264
19740916,65.20000,66.92000,64.15000,66.26000,0.01626
19740917,66.45000,68.84000,66.45000,67.38000,0.01690
19740918,67.38000,68.14000,65.92000,67.72000,0.00505
19740919,68.36000,70.76000,68.36000,70.09000,0.03500
19740920,70.09000,71.12000,68.62000,70.14000,0.00071
19740923,70.14000,71.02000,68.79000,69.42000,-0.01027
19740924,69.03000,69.03000,67.42000,68.02000,-0.02017
19740925,68.02000,69.77000,66.86000,67.57000,-0.00662
19740926,67.40000,67.40000,65.79000,66.46000,-0.01643
19740927,66.46000,67.09000,64.58000,64.94000,-0.02287
19740930,64.85000,64.85000,62.52000,63.54000,-0.02156
19741001,63.54000,64.37000,61.75000,63.39000,-0.00236
19741002,63.39000,64.62000,62.74000,63.38000,-0.00016
19741003,63.38000,63.48000,61.66000,62.28000,-0.01736
19741004,62.28000,63.23000,60.96000,62.34000,0.00096
19741007,62.78000,65.40000,62.78000,64.95000,0.04187
19741008,64.95000,66.07000,63.95000,64.84000,-0.00169
19741009,64.84000,68.15000,63.74000,67.82000,0.04596
19741010,68.30000,71.48000,68.30000,69.79000,0.02905
19741011,69.79000,71.99000,68.80000,71.14000,0.01934
19741014,71.17000,74.43000,71.17000,72.74000,0.02249
19741015,72.74000,73.35000,70.61000,71.44000,-0.01787
19741016,71.44000,71.98000,69.54000,70.33000,-0.01554
19741017,70.33000,72.00000,69.41000,71.17000,0.01194
19741018,71.20000,73.34000,71.20000,72.28000,0.01560
19741021,72.28000,73.92000,71.24000,73.50000,0.01688
19741022,73.50000,75.09000,72.55000,73.13000,-0.00503
19741023,72.81000,72.81000,70.40000,71.03000,-0.02872
19741024,70.98000,70.98000,68.80000,70.22000,-0.01140
19741025,70.22000,71.59000,69.46000,70.12000,-0.00142
19741028,70.12000,70.67000,68.89000,70.09000,-0.00043
19741029,70.49000,73.19000,70.49000,72.83000,0.03909
19741030,72.83000,75.45000,72.40000,74.31000,0.02032
19741031,74.31000,75.90000,73.15000,73.90000,-0.00552
19741101,73.90000,74.85000,72.68000,73.88000,-0.00027
19741104,73.80000,73.80000,71.93000,73.08000,-0.01083
19741105,73.08000,75.36000,72.49000,75.11000,0.02778
19741106,75.11000,77.41000,74.23000,74.75000,-0.00479
19741107,74.75000,76.30000,73.85000,75.21000,0.00615
19741108,75.21000,76.00000,74.01000,74.91000,-0.00399
19741111,74.91000,75.70000,74.04000,75.15000,0.00320
19741112,75.15000,75.59000,73.34000,73.67000,-0.01969
19741113,73.67000,74.25000,72.32000,73.35000,-0.00434
19741114,73.35000,74.54000,72.53000,73.06000,-0.00395
19741115,73.06000,73.27000,71.41000,71.91000,-0.01574
19741118,71.10000,71.10000,68.95000,69.27000,-0.03671
19741119,69.27000,69.71000,67.66000,68.20000,-0.01545
19741120,68.20000,69.25000,67.36000,67.90000,-0.00440
19741121,67.90000,68.94000,66.85000,68.18000,0.00412
19741122,68.24000,70.00000,68.24000,68.90000,0.01056
19741125,68.90000,69.68000,67.79000,68.83000,-0.00102
19741126,68.83000,70.36000,68.19000,69.47000,0.00930
19741127,69.47000,71.31000,69.17000,69.94000,0.00677
19741129,69.94000,70.49000,69.18000,69.97000,0.00043
19741202,69.80000,69.80000,67.81000,68.11000,-0.02658
19741203,68.11000,68.13000,66.62000,67.17000,-0.01380
19741204,67.17000,68.32000,66.61000,67.41000,0.00357
19741205,67.41000,68.00000,65.90000,66.13000,-0.01899
19741206,66.13000,66.20000,64.40000,65.01000,-0.01694
19741209,65.01000,66.29000,64.13000,65.60000,0.00908
19741210,65.88000,68.17000,65.88000,67.28000,0.02561
19741211,67.28000,69.03000,66.83000,67.67000,0.00580
19741212,67.67000,68.61000,66.56000,67.45000,-0.00325
19741213,67.45000,68.15000,66.32000,67.07000,-0.00563
19741216,67.07000,67.74000,66.02000,66.46000,-0.00909
19741217,66.46000,67.92000,65.86000,67.58000,0.01685
19741218,67.58000,69.01000,67.30000,67.90000,0.00474
19741219,67.90000,68.62000,66.93000,67.65000,-0.00368
19741220,67.65000,67.93000,66.36000,66.91000,-0.01094
19741223,66.91000,67.18000,65.34000,65.96000,-0.01420
19741224,65.96000,67.25000,65.86000,66.88000,0.01395
19741226,66.88000,68.19000,66.62000,67.44000,0.00837
19741227,67.44000,67.99000,66.49000,67.14000,-0.00445
19741230,67.14000,67.65000,66.23000,67.16000,0.00030
19741231,67.16000,69.04000,67.15000,68.56000,0.02085
19750102,68.65000,70.92000,68.65000,70.23000,0.02436
19750103,70.23000,71.64000,69.29000,70.71000,0.00683
19750106,70.71000,72.24000,70.33000,71.07000,0.00509
19750107,71.07000,71.75000,69.92000,71.02000,-0.00070
19750108,71.02000,71.53000,69.65000,70.04000,-0.01380
19750109,70.04000,71.42000,69.04000,71.17000,0.01613
19750110,71.60000,73.75000,71.60000,72.61000,0.02023
19750113,72.61000,73.81000,71.83000,72.31000,-0.00413
19750114,72.31000,72.70000,71.02000,71.68000,-0.00871
19750115,71.68000,72.77000,70.45000,72.14000,0.00642
19750116,72.14000,72.93000,71.26000,72.05000,-0.00125
19750117,72.05000,72.36000,70.56000,70.96000,-0.01513
19750120,70.96000,71.46000,69.80000,71.08000,0.00169
19750121,71.08000,72.04000,70.25000,70.70000,-0.00535
19750122,70.70000,71.97000,69.86000,71.74000,0.01471
19750123,71.74000,73.11000,71.09000,72.07000,0.00460
19750124,72.07000,73.57000,71.55000,72.98000,0.01263
19750127,73.76000,76.03000,73.76000,75.37000,0.03275
19750128,75.37000,77.59000,75.36000,76.03000,0.00876
19750129,76.03000,78.03000,75.23000,77.26000,0.01618
19750130,77.26000,78.69000,75.82000,76.21000,-0.01359
19750131,76.21000,77.72000,75.41000,76.98000,0.01010
19750203,76.98000,78.55000,76.36000,77.82000,0.01091
19750204,77.82000,78.37000,76.00000,77.61000,-0.00270
19750205,77.61000,79.40000,76.81000,78.95000,0.01727
19750206,78.95000,80.72000,78.09000,78.56000,-0.00494
19750207,78.56000,79.12000,77.00000,78.63000,0.00089
19750210,78.63000,79.40000,77.77000,78.36000,-0.00343
19750211,78.36000,79.07000,77.38000,78.58000,0.00281
19750212,78.58000,80.21000,77.94000,79.92000,0.01705
19750213,79.98000,82.53000,79.98000,81.01000,0.01364
19750214,81.01000,82.33000,80.13000,81.50000,0.00605
19750218,81.50000,82.45000,80.16000,80.93000,-0.00699
19750219,80.93000,81.94000,79.83000,81.44000,0.00630
19750220,81.44000,82.78000,80.82000,82.21000,0.00945
19750221,82.21000,83.56000,81.72000,82.62000,0.00499
19750224,82.62000,82.71000,80.87000,81.44000,-0.01428
19750225,81.09000,81.09000,79.05000,79.53000,-0.02345
19750226,79.53000,80.89000,78.91000,80.37000,0.01056
19750227,80.37000,81.64000,80.06000,80.77000,0.00498
19750228,80.77000,82.02000,80.07000,81.59000,0.01015
19750303,81.59000,83.46000,81.32000,83.03000,0.01765
19750304,83.03000,85.43000,82.85000,83.56000,0.00638
19750305,83.56000,84.71000,82.16000,83.90000,0.00407
19750306,83.90000,84.17000,81.94000,83.69000,-0.00250
19750307,83.69000,85.14000,83.25000,84.30000,0.00729
19750310,84.30000,85.47000,83.43000,84.95000,0.00771
19750311,84.95000,85.89000,83.80000,84.36000,-0.00695
19750312,84.36000,84.73000,82.87000,83.59000,-0.00913
19750313,83.59000,84.26000,82.52000,83.74000,0.00179
19750314,83.74000,85.43000,83.50000,84.76000,0.01218
19750317,84.76000,86.52000,84.39000,86.01000,0.01475
19750318,86.01000,87.08000,84.75000,85.13000,-0.01023
19750319,85.13000,85.17000,83.43000,84.34000,-0.00928
19750320,84.34000,85.30000,83.02000,83.61000,-0.00866
19750321,83.61000,84.11000,82.52000,83.39000,-0.00263
19750324,82.39000,82.39000,80.60000,81.42000,-0.02362
19750325,81.42000,82.67000,80.08000,82.06000,0.00786
19750326,82.16000,84.24000,82.16000,83.59000,0.01864
19750327,83.59000,84.88000,83.04000,83.85000,0.00311
19750331,83.85000,84.62000,82.84000,83.36000,-0.00584
19750401,83.36000,83.59000,81.98000,82.64000,-0.00864
19750402,82.64000,83.57000,81.80000,82.43000,-0.00254
19750403,82.43000,82.84000,80.88000,81.51000,-0.01116
19750404,81.51000,81.90000,80.29000,80.88000,-0.00773
19750407,80.88000,81.11000,79.66000,80.35000,-0.00655
19750408,80.35000,81.65000,80.13000,80.99000,0.00797
19750409,80.99000,83.22000,80.91000,82.84000,0.02284
19750410,82.84000,84.70000,82.68000,83.77000,0.01123
19750411,83.77000,84.68000,82.93000,84.18000,0.00489
19750414,84.18000,86.12000,83.98000,85.60000,0.01687
19750415,85.60000,87.24000,85.03000,86.30000,0.00818
19750416,86.30000,87.10000,84.93000,86.60000,0.00348
19750417,86.60000,88.79000,86.43000,87.25000,0.00751
19750418,87.25000,87.59000,85.53000,86.30000,-0.01089
19750421,86.30000,87.99000,85.92000,87.23000,0.01078
19750422,87.23000,88.64000,86.58000,87.09000,-0.00161
19750423,87.09000,87.42000,85.65000,86.12000,-0.01114
19750424,86.12000,86.92000,85.00000,86.04000,-0.00093
19750425,86.04000,87.50000,85.62000,86.62000,0.00674
19750428,86.62000,87.33000,85.54000,86.23000,-0.00450
19750429,86.23000,86.79000,85.04000,85.64000,-0.00684
19750430,85.64000,87.61000,85.00000,87.30000,0.01938
19750501,87.30000,89.10000,86.94000,88.10000,0.00916
19750502,88.10000,89.98000,87.91000,89.22000,0.01271
19750505,89.22000,90.82000,88.26000,90.08000,0.00964
19750506,90.08000,90.86000,88.15000,88.64000,-0.01599
19750507,88.64000,89.75000,87.60000,89.08000,0.00496
19750508,89.08000,90.13000,88.23000,89.56000,0.00539
19750509,89.56000,91.24000,89.33000,90.53000,0.01083
19750512,90.53000,91.67000,89.91000,90.61000,0.00088
19750513,90.61000,92.26000,89.99000,91.58000,0.01071
19750514,91.58000,93.23000,91.17000,92.27000,0.00753
19750515,92.27000,93.51000,90.94000,91.41000,-0.00932
19750516,91.41000,91.59000,89.74000,90.43000,-0.01072
19750519,90.43000,91.07000,88.98000,90.53000,0.00111
19750520,90.53000,91.45000,89.58000,90.07000,-0.00508
19750521,90.07000,90.25000,88.47000,89.06000,-0.01121
19750522,89.06000,90.30000,88.35000,89.39000,0.00371
19750523,89.39000,91.02000,89.30000,90.58000,0.01331
19750527,90.58000,91.29000,89.60000,90.34000,-0.00265
19750528,90.34000,91.14000,89.07000,89.71000,-0.00697
19750529,89.71000,90.59000,88.83000,89.68000,-0.00033
19750530,89.87000,91.62000,89.87000,91.15000,0.01639
